20181122,085217502000,TXFL8,3228,9280,3385,10383
20181122,085222502000,TXFL8,3240,9302,3395,10388
20181122,085227502000,TXFL8,3271,9378,3400,10391
20181122,085232502000,TXFL8,3285,9404,3417,10409
20181122,085237502000,TXFL8,3319,9453,3423,10429
20181122,085242502000,TXFL8,3334,9477,3429,10435
20181122,085247502000,TXFL8,3342,9485,3435,10440
20181122,085252502000,TXFL8,3354,9502,3439,10452
20181122,085257502000,TXFL8,3357,9502,3449,10471
20181122,085302502000,TXFL8,3373,9524,3459,10485
20181122,085307502000,TXFL8,3388,9541,3473,10503
20181122,085312502000,TXFL8,3390,9540,3508,10680
20181122,085317502000,TXFL8,3395,9535,3517,10703
20181122,085322502000,TXFL8,3406,9556,3528,10779
20181122,085327502000,TXFL8,3416,9603,3534,10795
20181122,085332502000,TXFL8,3428,9635,3545,10806
20181122,085337502000,TXFL8,3448,9671,3553,10829
20181122,085342502000,TXFL8,3455,9689,3567,10857
20181122,085347502000,TXFL8,3467,9712,3581,10914
20181122,085352502000,TXFL8,3475,9720,3600,10939
20181122,085357502000,TXFL8,3513,9898,3657,11084
20181122,085402502000,TXFL8,3523,10023,3673,11139
20181122,085407502000,TXFL8,3543,10040,3704,11208
20181122,085412502000,TXFL8,3572,10084,3773,11370
20181122,085417502000,TXFL8,3622,10156,3777,11369
20181122,085422502000,TXFL8,3659,10243,3774,11357
20181122,085427502000,TXFL8,3675,10284,3796,11401
20181122,085432502000,TXFL8,3700,10339,3803,11405
20181122,085437502000,TXFL8,3711,10361,3823,11438
20181122,085442502000,TXFL8,3730,10400,3832,11449
20181122,085447502000,TXFL8,3756,10445,3839,11480
20181122,085452502000,TXFL8,3768,10474,3849,11493
20181122,085457502000,TXFL8,3787,10508,3850,11494
20181122,085502502000,TXFL8,3841,10787,3879,11619
20181122,085507502000,TXFL8,3862,10816,3905,11661
20181122,085512502000,TXFL8,3884,10831,3899,11657
20181122,085517502000,TXFL8,3909,10984,3918,11683
20181122,085522502000,TXFL8,3922,11044,3929,11700
20181122,085527502000,TXFL8,3936,11062,3940,11715
20181122,085532502000,TXFL8,3957,11119,3946,11728
20181122,085537502000,TXFL8,3972,11166,3955,11752
20181122,085542502000,TXFL8,3977,11169,3976,11788
20181122,085547502000,TXFL8,3982,11199,3979,11787
20181122,085552502000,TXFL8,4003,11291,3984,11790
20181122,085557502000,TXFL8,4007,11302,4010,11831
20181122,085602502000,TXFL8,4025,11328,4032,11855
20181122,085607502000,TXFL8,4031,11336,4037,11859
20181122,085612502000,TXFL8,4036,11345,4043,11862
20181122,085617502000,TXFL8,4045,11356,4055,11893
20181122,085622502000,TXFL8,4077,11402,4074,11932
20181122,085627502000,TXFL8,4082,11408,4083,11943
20181122,085632502000,TXFL8,4080,11404,4093,11954
20181122,085637502000,TXFL8,4087,11412,4104,11966
20181122,085642502000,TXFL8,4081,11403,4114,11977
20181122,085647502000,TXFL8,4085,11403,4135,12022
20181122,085652502000,TXFL8,4087,11410,4171,12116
20181122,085657502000,TXFL8,4103,11430,4188,12145
20181122,085702502000,TXFL8,4115,11455,4200,12193
20181122,085707502000,TXFL8,4119,11461,4226,12235
20181122,085712502000,TXFL8,4125,11472,4230,12236
20181122,085717502000,TXFL8,4136,11490,4238,12243
20181122,085722502000,TXFL8,4134,11490,4245,12252
20181122,085727502000,TXFL8,4215,11669,4223,12192
20181122,085732502000,TXFL8,4249,11727,4225,12196
20181122,085737502000,TXFL8,4265,11759,4227,12179
20181122,085742502000,TXFL8,4262,11756,4248,12214
20181122,085747502000,TXFL8,4253,11767,4281,12285
20181122,085752502000,TXFL8,4273,11790,4286,12305
20181122,085757502000,TXFL8,4283,11806,4282,12294
20181122,085802502000,TXFL8,4304,11842,4288,12309
20181122,085807502000,TXFL8,4320,11867,4303,12326
20181122,085812502000,TXFL8,4332,11881,4323,12344
20181122,085817502000,TXFL8,4345,11902,4336,12363
20181122,085822502000,TXFL8,4362,11925,4341,12371
20181122,085827502000,TXFL8,4400,11967,4339,12369
20181122,085832502000,TXFL8,4412,11957,4349,12376
20181122,085837502000,TXFL8,4422,11949,4357,12393
20181122,085842502000,TXFL8,4423,11973,4397,12480
20181122,085847502000,TXFL8,4434,11988,4407,12487
20181122,085852502000,TXFL8,4438,11990,4435,12534
20181122,085857502000,TXFL8,4476,12065,4430,12530
20181122,085902502000,TXFL8,4483,12128,4437,12531
20181122,085907502000,TXFL8,4498,12147,4449,12560
20181122,085912502000,TXFL8,4506,12175,4456,12571
20181122,085917502000,TXFL8,4532,12194,4467,12579
20181122,085922502000,TXFL8,4543,12206,4502,12628
20181122,085927502000,TXFL8,4545,12208,4546,12712
20181122,085932502000,TXFL8,4554,12224,4566,12759
20181122,085937502000,TXFL8,4561,12225,4578,12787
20181122,085942502000,TXFL8,4580,12249,4539,12737
20181122,085947502000,TXFL8,4591,12264,4525,12708
20181122,085952502000,TXFL8,4607,12291,4535,12717
20181122,085957502000,TXFL8,4619,12314,4539,12737
20181122,090002502000,TXFL8,4610,12309,4611,12883
20181122,090007502000,TXFL8,4655,12415,4633,12923
20181122,090012502000,TXFL8,4722,12583,4648,12955
20181122,090017502000,TXFL8,4786,12674,4675,12998
20181122,090022502000,TXFL8,4808,12726,4692,13027
20181122,090027502000,TXFL8,4831,12739,4707,13058
20181122,090032502000,TXFL8,4954,13144,4712,13064
20181122,090037502000,TXFL8,5025,13258,4802,13270
20181122,090042502000,TXFL8,5086,13377,4850,13379
20181122,090047502000,TXFL8,5122,13444,4877,13420
20181122,090052502000,TXFL8,5137,13461,4922,13503
20181122,090057502000,TXFL8,5187,13494,4945,13550
20181122,090102502000,TXFL8,5209,13605,4990,13709
20181122,090107502000,TXFL8,5236,13614,5023,13741
20181122,090112502000,TXFL8,5247,13674,5067,13839
20181122,090117502000,TXFL8,5284,13791,5125,13948
20181122,090122502000,TXFL8,5292,13805,5186,14065
20181122,090127502000,TXFL8,5322,13868,5237,14145
20181122,090132502000,TXFL8,5346,13909,5255,14203
20181122,090137502000,TXFL8,5360,13933,5295,14263
20181122,090142502000,TXFL8,5377,13962,5319,14319
20181122,090147502000,TXFL8,5396,13993,5337,14362
20181122,090152502000,TXFL8,5437,14053,5343,14362
20181122,090157502000,TXFL8,5488,14128,5352,14369
20181122,090202502000,TXFL8,5507,14177,5367,14388
20181122,090207502000,TXFL8,5527,14253,5393,14437
20181122,090212502000,TXFL8,5524,14239,5448,14559
20181122,090217502000,TXFL8,5539,14267,5476,14600
20181122,090222502000,TXFL8,5551,14335,5516,14596
20181122,090227502000,TXFL8,5575,14410,5530,14619
20181122,090232502000,TXFL8,5596,14468,5567,14704
20181122,090237502000,TXFL8,5608,14495,5597,14755
20181122,090242502000,TXFL8,5626,14521,5602,14792
20181122,090247502000,TXFL8,5638,14539,5611,14807
20181122,090252502000,TXFL8,5667,14575,5610,14807
20181122,090257502000,TXFL8,5673,14579,5630,14847
20181122,090302502000,TXFL8,5685,14595,5690,15022
20181122,090307502000,TXFL8,5715,14647,5729,15066
20181122,090312502000,TXFL8,5732,14659,5792,15202
20181122,090317502000,TXFL8,5767,14710,5827,15240
20181122,090322502000,TXFL8,5810,14799,5835,15258
20181122,090327502000,TXFL8,5837,14850,5871,15313
20181122,090332502000,TXFL8,5860,14880,5911,15369
20181122,090337502000,TXFL8,5879,14906,5954,15471
20181122,090342502000,TXFL8,5893,14923,5975,15502
20181122,090347502000,TXFL8,5913,14973,5987,15530
20181122,090352502000,TXFL8,5945,15043,5955,15498
20181122,090357502000,TXFL8,5962,15074,5976,15527
20181122,090402502000,TXFL8,6001,15136,5988,15556
20181122,090407502000,TXFL8,6035,15302,6035,15735
20181122,090412502000,TXFL8,6034,15296,6150,15962
20181122,090417502000,TXFL8,6181,15615,6324,16402
20181122,090422502000,TXFL8,6275,15791,6369,16448
20181122,090427502000,TXFL8,6333,15851,6405,16495
20181122,090432502000,TXFL8,6354,15888,6447,16551
20181122,090437502000,TXFL8,6375,15994,6496,16654
20181122,090442502000,TXFL8,6438,16181,6518,16713
20181122,090447502000,TXFL8,6449,16254,6579,16888
20181122,090452502000,TXFL8,6483,16328,6593,16936
20181122,090457502000,TXFL8,6569,16463,6609,16980
20181122,090502502000,TXFL8,6614,16542,6672,17124
20181122,090507502000,TXFL8,6650,16597,6719,17211
20181122,090512502000,TXFL8,6678,16620,6733,17234
20181122,090517502000,TXFL8,6719,16696,6759,17355
20181122,090522502000,TXFL8,6728,16705,6784,17430
20181122,090527502000,TXFL8,6765,16767,6810,17461
20181122,090532502000,TXFL8,6799,16827,6855,17520
20181122,090537502000,TXFL8,6834,16888,6887,17569
20181122,090542502000,TXFL8,6860,16927,6917,17622
20181122,090547502000,TXFL8,6940,17076,7104,18151
20181122,090552502000,TXFL8,7038,17251,7139,18197
20181122,090557502000,TXFL8,7118,17404,7120,18160
20181122,090602502000,TXFL8,7144,17438,7256,18457
20181122,090607502000,TXFL8,7181,17514,7280,18500
20181122,090612502000,TXFL8,7216,17531,7300,18517
20181122,090617502000,TXFL8,7253,17574,7330,18581
20181122,090622502000,TXFL8,7307,17688,7327,18576
20181122,090627502000,TXFL8,7339,17720,7336,18618
20181122,090632502000,TXFL8,7369,17831,7366,18701
20181122,090637502000,TXFL8,7404,17882,7383,18723
20181122,090642502000,TXFL8,7424,17928,7420,18833
20181122,090647502000,TXFL8,7458,17985,7420,18836
20181122,090652502000,TXFL8,7502,18063,7421,18834
20181122,090657502000,TXFL8,7531,18114,7428,18837
20181122,090702502000,TXFL8,7525,18130,7503,18977
20181122,090707502000,TXFL8,7572,18197,7486,18959
20181122,090712502000,TXFL8,7630,18292,7490,18962
20181122,090717502000,TXFL8,7718,18454,7503,18980
20181122,090722502000,TXFL8,7747,18500,7554,19080
20181122,090727502000,TXFL8,7793,18579,7552,19073
20181122,090732502000,TXFL8,7828,18628,7590,19151
20181122,090737502000,TXFL8,7834,18635,7627,19217
20181122,090742502000,TXFL8,7859,18679,7646,19241
20181122,090747502000,TXFL8,7853,18658,7714,19347
20181122,090752502000,TXFL8,7870,18683,7742,19405
20181122,090757502000,TXFL8,7881,18695,7758,19436
20181122,090802502000,TXFL8,7895,18710,7774,19465
20181122,090807502000,TXFL8,7926,18765,7782,19494
20181122,090812502000,TXFL8,7920,18764,7802,19517
20181122,090817502000,TXFL8,7951,18816,7814,19562
20181122,090822502000,TXFL8,7980,18866,7833,19591
20181122,090827502000,TXFL8,7999,18884,7842,19605
20181122,090832502000,TXFL8,8023,18928,7842,19601
20181122,090837502000,TXFL8,8089,19086,7835,19593
20181122,090842502000,TXFL8,8134,19172,7869,19648
20181122,090847502000,TXFL8,8154,19237,7884,19686
20181122,090852502000,TXFL8,8204,19271,7906,19745
20181122,090857502000,TXFL8,8206,19290,7950,19790
20181122,090902502000,TXFL8,8206,19289,8014,19895
20181122,090907502000,TXFL8,8212,19320,8059,19971
20181122,090912502000,TXFL8,8233,19352,8062,19980
20181122,090917502000,TXFL8,8243,19361,8075,19996
20181122,090922502000,TXFL8,8285,19455,8072,20033
20181122,090927502000,TXFL8,8327,19539,8071,20040
20181122,090932502000,TXFL8,8334,19552,8084,20054
20181122,090937502000,TXFL8,8341,19551,8103,20086
20181122,090942502000,TXFL8,8348,19554,8127,20134
20181122,090947502000,TXFL8,8378,19620,8123,20136
20181122,090952502000,TXFL8,8398,19651,8131,20119
20181122,090957502000,TXFL8,8404,19667,8144,20154
20181122,091002502000,TXFL8,8433,19733,8171,20205
20181122,091007502000,TXFL8,8465,19826,8192,20244
20181122,091012502000,TXFL8,8463,19825,8223,20346
20181122,091017502000,TXFL8,8478,19842,8234,20365
20181122,091022502000,TXFL8,8478,19840,8245,20382
20181122,091027502000,TXFL8,8476,19834,8267,20419
20181122,091032502000,TXFL8,8483,19865,8311,20502
20181122,091037502000,TXFL8,8491,19879,8364,20627
20181122,091042502000,TXFL8,8523,19916,8404,20704
20181122,091047502000,TXFL8,8538,19953,8496,20959
20181122,091052502000,TXFL8,8607,20087,8501,20969
20181122,091057502000,TXFL8,8647,20147,8512,20976
20181122,091102502000,TXFL8,8683,20277,8604,21204
20181122,091107502000,TXFL8,8825,20528,8626,21311
20181122,091112502000,TXFL8,8851,20550,8665,21385
20181122,091117502000,TXFL8,8867,20566,8713,21476
20181122,091122502000,TXFL8,8919,20682,8701,21453
20181122,091127502000,TXFL8,8966,20766,8716,21471
20181122,091132502000,TXFL8,8968,20777,8783,21602
20181122,091137502000,TXFL8,8983,20848,8798,21644
20181122,091142502000,TXFL8,8987,20853,8810,21689
20181122,091147502000,TXFL8,8983,20852,8850,21771
20181122,091152502000,TXFL8,8998,20878,8845,21777
20181122,091157502000,TXFL8,9002,20876,8866,21839
20181122,091202502000,TXFL8,9009,20894,8901,22003
20181122,091207502000,TXFL8,9045,20964,8907,22014
20181122,091212502000,TXFL8,9066,21003,8917,22022
20181122,091217502000,TXFL8,9068,21007,8943,22110
20181122,091222502000,TXFL8,9095,21036,8971,22171
20181122,091227502000,TXFL8,9142,21127,8999,22231
20181122,091232502000,TXFL8,9150,21143,9038,22306
20181122,091237502000,TXFL8,9173,21202,9056,22324
20181122,091242502000,TXFL8,9226,21273,9086,22434
20181122,091247502000,TXFL8,9253,21325,9107,22479
20181122,091252502000,TXFL8,9276,21368,9126,22530
20181122,091257502000,TXFL8,9281,21367,9160,22583
20181122,091302503000,TXFL8,9310,21405,9248,22896
20181122,091307502000,TXFL8,9467,21734,9377,23159
20181122,091312502000,TXFL8,9509,21793,9393,23170
20181122,091317502000,TXFL8,9545,21847,9421,23222
20181122,091322502000,TXFL8,9575,21894,9425,23241
20181122,091327502000,TXFL8,9587,21915,9460,23311
20181122,091332502000,TXFL8,9626,21994,9479,23348
20181122,091337502000,TXFL8,9636,22003,9515,23438
20181122,091342502000,TXFL8,9654,22043,9536,23471
20181122,091347502000,TXFL8,9682,22062,9556,23493
20181122,091352502000,TXFL8,9699,22092,9569,23526
20181122,091357502000,TXFL8,9759,22268,9571,23539
20181122,091402502000,TXFL8,9825,22437,9596,23650
20181122,091407502000,TXFL8,9880,22497,9633,23710
20181122,091412502000,TXFL8,9896,22519,9700,23841
20181122,091417502000,TXFL8,9919,22616,9728,23906
20181122,091422502000,TXFL8,9961,22678,9744,23982
20181122,091427502000,TXFL8,9979,22705,9782,24038
20181122,091432502000,TXFL8,9993,22723,9860,24204
20181122,091437502000,TXFL8,10041,22808,9893,24282
20181122,091442502000,TXFL8,10072,22846,9904,24303
20181122,091447502000,TXFL8,10136,22950,9903,24303
20181122,091452502000,TXFL8,10139,22954,9944,24364
20181122,091457502000,TXFL8,10162,23008,9961,24389
