INFO_TIME,MATCH_TIME,PROD,ITEM,PRICE,QTY,AMOUNT,MATCH_BUY_CNT,MATCH_SELL_CNT
8573893,8573888,TXFH7,128,10304,1,11139,5642,5762
8573931,8573922,TXFH7,128,10304,2,11141,5643,5763
8573931,8573922,TXFH7,128,10304,2,11143,5644,5764
8573931,8573922,TXFH7,128,10304,1,11144,5645,5765
8573931,8573922,TXFH7,128,10304,66,11210,5667,5766
8573931,8573922,TXFH7,128,10304,2,11212,5668,5767
8573943,8573931,TXFH7,128,10304,1,11213,5669,5768
8573943,8573931,TXFH7,128,10304,2,11215,5671,5769
8573943,8573931,TXFH7,128,10304,1,11216,5672,5770
8573943,8573931,TXFH7,128,10304,3,11219,5674,5771
8573943,8573931,TXFH7,128,10304,5,11224,5679,5772
8573943,8573931,TXFH7,128,10304,1,11225,5680,5773
8573943,8573931,TXFH7,128,10304,2,11227,5682,5774
8573943,8573931,TXFH7,128,10304,4,11231,5685,5775
8573943,8573932,TXFH7,128,10303,9,11240,5687,5776
8573943,8573933,TXFH7,128,10303,9,11249,5692,5777
8573956,8573943,TXFH7,128,10304,2,11251,5693,5779
8573956,8573943,TXFH7,128,10303,2,11253,5694,5780
8573981,8573968,TXFH7,128,10304,1,11254,5695,5781
8573981,8573978,TXFH7,128,10304,1,11255,5696,5782
8574006,8574002,TXFH7,128,10304,3,11258,5697,5783
8574068,8574061,TXFH7,128,10304,3,11261,5699,5784
8574081,8574068,TXFH7,128,10304,2,11263,5700,5785
8574106,8574095,TXFH7,128,10304,1,11264,5701,5786
8574168,8574164,TXFH7,128,10305,1,11265,5702,5787
8574343,8574335,TXFH7,128,10305,1,11266,5703,5788
8574393,8574386,TXFH7,128,10304,1,11267,5704,5789
8574456,8574455,TXFH7,128,10304,1,11268,5705,5790
8574543,8574535,TXFH7,128,10304,1,11269,5706,5791
8574606,8574593,TXFH7,128,10305,3,11272,5707,5794
8574731,8574723,TXFH7,128,10305,2,11274,5708,5796
8574806,8574800,TXFH7,128,10305,2,11276,5709,5797
8574881,8574877,TXFH7,128,10305,2,11278,5710,5798
8574968,8574959,TXFH7,128,10304,1,11279,5711,5799
8575081,8575080,TXFH7,128,10304,1,11280,5712,5800
8575506,8575494,TXFH7,128,10304,1,11281,5713,5801
8575718,8575711,TXFH7,128,10305,1,11282,5714,5802
8575731,8575723,TXFH7,128,10304,1,11283,5715,5803
8575743,8575737,TXFH7,128,10304,2,11285,5716,5804
8575893,8575887,TXFH7,128,10304,1,11286,5717,5805
8580006,8575995,TXFH7,128,10304,10,11296,5725,5806
8580118,8580106,TXFH7,128,10305,1,11297,5726,5807
8580118,8580117,TXFH7,128,10304,1,11298,5727,5808
8580168,8580166,TXFH7,128,10305,4,11302,5728,5812
8580168,8580167,TXFH7,128,10305,1,11303,5729,5813
8580181,8580169,TXFH7,128,10305,1,11304,5730,5814
8580268,8580264,TXFH7,128,10304,1,11305,5731,5815
8580281,8580277,TXFH7,128,10304,2,11307,5733,5816
8580343,8580336,TXFH7,128,10305,15,11322,5734,5827
8580356,8580346,TXFH7,128,10305,13,11335,5735,5839
8580356,8580347,TXFH7,128,10305,1,11336,5736,5840
8580356,8580347,TXFH7,128,10305,8,11344,5737,5847
8580356,8580351,TXFH7,128,10305,2,11346,5738,5849
8580393,8580389,TXFH7,128,10306,15,11361,5739,5856
8580406,8580404,TXFH7,128,10305,1,11362,5740,5857
8580493,8580489,TXFH7,128,10306,1,11363,5741,5858
8580568,8580563,TXFH7,128,10306,1,11364,5742,5859
8580581,8580576,TXFH7,128,10306,1,11365,5743,5860
8580618,8580611,TXFH7,128,10306,2,11367,5744,5861
8580631,8580625,TXFH7,128,10305,1,11368,5745,5862
8580718,8580715,TXFH7,128,10305,1,11369,5746,5863
8580881,8580879,TXFH7,128,10305,1,11370,5747,5864
8580906,8580898,TXFH7,128,10306,1,11371,5748,5865
8580918,8580917,TXFH7,128,10305,1,11372,5749,5866
8581168,8581156,TXFH7,128,10305,1,11373,5750,5867
8581268,8581263,TXFH7,128,10306,70,11443,5751,5902
8581268,8581263,TXFH7,128,10306,1,11444,5752,5903
8581281,8581268,TXFH7,128,10306,5,11449,5753,5908
8581281,8581268,TXFH7,128,10306,1,11450,5754,5909
8581281,8581268,TXFH7,128,10306,2,11452,5755,5910
8581281,8581268,TXFH7,128,10306,2,11454,5756,5911
8581281,8581268,TXFH7,128,10306,1,11455,5757,5912
8581281,8581268,TXFH7,128,10306,1,11456,5758,5913
8581281,8581268,TXFH7,128,10306,4,11460,5759,5914
8581281,8581268,TXFH7,128,10306,7,11467,5760,5918
8581293,8581282,TXFH7,128,10307,14,11481,5761,5926
8581293,8581285,TXFH7,128,10307,7,11488,5762,5928
8581293,8581291,TXFH7,128,10307,1,11489,5763,5929
8581293,8581292,TXFH7,128,10306,2,11491,5764,5930
8581306,8581293,TXFH7,128,10307,1,11492,5765,5931
8581306,8581293,TXFH7,128,10307,7,11499,5766,5935
8581306,8581295,TXFH7,128,10307,2,11501,5767,5937
8581306,8581295,TXFH7,128,10307,2,11503,5768,5939
8581306,8581302,TXFH7,128,10307,1,11504,5769,5940
8581318,8581306,TXFH7,128,10307,16,11520,5770,5949
8581318,8581306,TXFH7,128,10307,4,11524,5771,5951
8581331,8581318,TXFH7,128,10307,1,11525,5772,5952
8581343,8581331,TXFH7,128,10307,7,11532,5773,5953
8581343,8581334,TXFH7,128,10307,2,11534,5774,5954
8581343,8581337,TXFH7,128,10307,1,11535,5775,5955
8581356,8581343,TXFH7,128,10307,4,11539,5776,5956
8581356,8581346,TXFH7,128,10307,1,11540,5777,5957
8581368,8581361,TXFH7,128,10306,2,11542,5779,5959
8581368,8581361,TXFH7,128,10307,5,11547,5780,5963
8581368,8581364,TXFH7,128,10307,1,11548,5781,5964
8581393,8581391,TXFH7,128,10307,1,11549,5782,5965
8581406,8581395,TXFH7,128,10307,1,11550,5783,5966
8581406,8581404,TXFH7,128,10306,1,11551,5784,5967
8581418,8581411,TXFH7,128,10307,2,11553,5785,5968
8581468,8581462,TXFH7,128,10306,1,11554,5786,5969
8581481,8581475,TXFH7,128,10307,1,11555,5787,5970
8581493,8581481,TXFH7,128,10307,3,11558,5788,5971
8581506,8581493,TXFH7,128,10307,1,11559,5789,5972
8581506,8581493,TXFH7,128,10307,1,11560,5790,5973
8581531,8581518,TXFH7,128,10307,1,11561,5791,5974
8581543,8581533,TXFH7,128,10307,1,11562,5792,5975
8581543,8581536,TXFH7,128,10306,1,11563,5793,5976
8581543,8581539,TXFH7,128,10307,1,11564,5794,5977
8581543,8581542,TXFH7,128,10307,1,11565,5795,5978
8581556,8581544,TXFH7,128,10307,1,11566,5796,5979
8581556,8581544,TXFH7,128,10307,1,11567,5797,5980
8581568,8581562,TXFH7,128,10307,1,11568,5798,5981
8581581,8581572,TXFH7,128,10307,5,11573,5799,5982
8581656,8581648,TXFH7,128,10308,1,11574,5800,5983
8581656,8581652,TXFH7,128,10308,1,11575,5801,5984
8581668,8581657,TXFH7,128,10308,2,11577,5802,5986
8581668,8581658,TXFH7,128,10308,1,11578,5803,5987
8581693,8581687,TXFH7,128,10308,4,11582,5804,5991
8581706,8581703,TXFH7,128,10308,1,11583,5805,5992
8581718,8581706,TXFH7,128,10308,8,11591,5806,5998
8581718,8581715,TXFH7,128,10308,1,11592,5807,5999
8581731,8581727,TXFH7,128,10308,2,11594,5808,6000
8581768,8581757,TXFH7,128,10308,1,11595,5809,6001
8581793,8581793,TXFH7,128,10308,1,11596,5810,6002
8581856,8581848,TXFH7,128,10308,1,11597,5811,6003
8581893,8581891,TXFH7,128,10308,3,11600,5812,6006
8581918,8581907,TXFH7,128,10308,1,11601,5813,6007
8581918,8581911,TXFH7,128,10308,2,11603,5814,6009
8581931,8581918,TXFH7,128,10308,22,11625,5815,6026
8581931,8581918,TXFH7,128,10308,2,11627,5816,6028
8581931,8581930,TXFH7,128,10307,15,11642,5824,6029
8581943,8581931,TXFH7,128,10308,5,11647,5825,6030
8581943,8581935,TXFH7,128,10307,1,11648,5826,6031
8581968,8581966,TXFH7,128,10307,1,11649,5827,6032
8581968,8581966,TXFH7,128,10308,1,11650,5828,6033
8581981,8581969,TXFH7,128,10308,1,11651,5829,6034
8581981,8581976,TXFH7,128,10309,1,11652,5830,6035
8581993,8581981,TXFH7,128,10308,2,11654,5832,6037
8581993,8581981,TXFH7,128,10308,2,11656,5833,6038
8581993,8581983,TXFH7,129,10308,1,11658,5834,6040
8581993,8581983,TXFH7,129,10309,1,11658,5834,6040
8582031,8582021,TXFH7,128,10308,1,11659,5835,6041
8582043,8582036,TXFH7,128,10309,2,11661,5836,6043
8582081,8582080,TXFH7,128,10308,1,11662,5837,6044
8582093,8582088,TXFH7,128,10309,1,11663,5838,6045
8582093,8582088,TXFH7,128,10308,1,11664,5839,6046
8582093,8582090,TXFH7,128,10309,1,11665,5840,6047
8582093,8582091,TXFH7,128,10309,1,11666,5841,6048
8582106,8582104,TXFH7,128,10309,1,11667,5842,6049
8582118,8582115,TXFH7,128,10308,1,11668,5843,6050
8582131,8582126,TXFH7,128,10309,1,11669,5844,6051
8582143,8582135,TXFH7,128,10309,5,11674,5845,6054
8582143,8582141,TXFH7,128,10309,1,11675,5846,6055
8582206,8582199,TXFH7,128,10308,1,11676,5847,6056
8582206,8582202,TXFH7,128,10309,1,11677,5848,6057
8582206,8582205,TXFH7,128,10308,1,11678,5849,6058
8582231,8582225,TXFH7,128,10308,1,11679,5850,6059
8582231,8582227,TXFH7,128,10308,1,11680,5851,6060
8582256,8582250,TXFH7,128,10309,1,11681,5852,6061
8582268,8582260,TXFH7,128,10308,3,11684,5855,6062
8582293,8582283,TXFH7,128,10309,2,11686,5856,6064
8582293,8582283,TXFH7,128,10309,1,11687,5857,6065
8582293,8582291,TXFH7,128,10308,1,11688,5858,6066
8582293,8582291,TXFH7,128,10308,1,11689,5859,6067
8582293,8582291,TXFH7,128,10308,2,11691,5861,6068
8582293,8582291,TXFH7,128,10308,1,11692,5862,6069
8582306,8582294,TXFH7,128,10308,1,11693,5863,6070
8582306,8582300,TXFH7,128,10308,1,11694,5864,6071
8582306,8582304,TXFH7,129,10308,2,11699,5865,6074
8582306,8582304,TXFH7,129,10309,3,11699,5865,6074
8582318,8582317,TXFH7,128,10309,10,11709,5866,6075
8582356,8582354,TXFH7,128,10308,1,11710,5867,6076
8582381,8582369,TXFH7,128,10309,8,11718,5868,6081
8582381,8582371,TXFH7,128,10308,1,11719,5869,6082
8582406,8582397,TXFH7,128,10308,1,11720,5870,6083
8582418,8582409,TXFH7,128,10308,1,11721,5871,6084
8582418,8582410,TXFH7,128,10307,1,11722,5872,6085
8582443,8582437,TXFH7,128,10307,1,11723,5873,6086
8582443,8582440,TXFH7,128,10308,1,11724,5874,6087
8582443,8582441,TXFH7,128,10308,1,11725,5875,6088
8582468,8582463,TXFH7,128,10308,5,11730,5876,6090
8582531,8582527,TXFH7,128,10308,3,11733,5878,6091
8582543,8582534,TXFH7,128,10308,1,11734,5879,6092
8582543,8582541,TXFH7,128,10308,1,11735,5880,6093
8582581,8582575,TXFH7,128,10308,1,11736,5881,6094
8582593,8582591,TXFH7,129,10308,12,11751,5891,6095
8582593,8582591,TXFH7,129,10307,3,11751,5891,6095
8582618,8582615,TXFH7,128,10308,1,11752,5892,6096
8582631,8582622,TXFH7,128,10307,1,11753,5893,6097
8582631,8582623,TXFH7,128,10308,1,11754,5894,6098
8582681,8582671,TXFH7,128,10308,1,11755,5895,6099
8582681,8582679,TXFH7,128,10308,2,11757,5896,6100
8582693,8582693,TXFH7,128,10308,1,11758,5897,6101
8582706,8582705,TXFH7,128,10308,1,11759,5898,6102
8582743,8582742,TXFH7,128,10308,1,11760,5899,6103
8582756,8582745,TXFH7,128,10308,1,11761,5900,6104
8582793,8582784,TXFH7,128,10308,1,11762,5901,6105
8582831,8582818,TXFH7,128,10308,4,11766,5902,6108
8582931,8582926,TXFH7,128,10308,1,11767,5903,6109
8582943,8582938,TXFH7,128,10308,1,11768,5904,6110
8583006,8582997,TXFH7,128,10307,1,11769,5905,6111
8583018,8583009,TXFH7,128,10308,2,11771,5906,6112
8583031,8583021,TXFH7,128,10308,1,11772,5907,6113
8583031,8583023,TXFH7,128,10307,2,11774,5908,6114
8583056,8583045,TXFH7,128,10308,10,11784,5909,6118
8583093,8583081,TXFH7,128,10308,5,11789,5910,6123
8583106,8583100,TXFH7,128,10308,2,11791,5911,6124
8583181,8583179,TXFH7,128,10308,10,11801,5912,6127
8583206,8583201,TXFH7,128,10308,1,11802,5913,6128
8583331,8583329,TXFH7,128,10308,1,11803,5914,6129
8583356,8583351,TXFH7,128,10308,1,11804,5915,6130
8583381,8583369,TXFH7,128,10308,2,11806,5916,6131
8583406,8583395,TXFH7,128,10308,2,11808,5917,6132
8583406,8583399,TXFH7,128,10308,1,11809,5918,6133
8583456,8583451,TXFH7,128,10308,1,11810,5919,6134
8583468,8583463,TXFH7,128,10308,1,11811,5920,6135
8583493,8583488,TXFH7,128,10307,3,11814,5921,6136
8583493,8583493,TXFH7,128,10308,3,11817,5922,6137
8583518,8583513,TXFH7,128,10308,1,11818,5923,6138
8583518,8583515,TXFH7,128,10308,2,11820,5924,6140
8583556,8583549,TXFH7,128,10308,1,11821,5925,6141
8583606,8583598,TXFH7,128,10308,1,11822,5926,6142
8583606,8583598,TXFH7,128,10308,1,11823,5927,6143
8583606,8583601,TXFH7,128,10308,5,11828,5928,6146
8583618,8583606,TXFH7,128,10308,1,11829,5929,6147
8583631,8583628,TXFH7,128,10309,10,11839,5930,6151
8583718,8583706,TXFH7,128,10309,1,11840,5931,6152
8583768,8583759,TXFH7,128,10308,1,11841,5932,6153
8583818,8583817,TXFH7,128,10309,1,11842,5933,6154
8583843,8583842,TXFH7,128,10308,1,11843,5934,6155
8583856,8583852,TXFH7,128,10309,1,11844,5935,6156
8583868,8583858,TXFH7,128,10309,2,11846,5936,6157
8583868,8583860,TXFH7,128,10308,3,11849,5937,6158
8583943,8583941,TXFH7,128,10309,1,11850,5938,6159
8583968,8583965,TXFH7,128,10309,9,11859,5939,6164
8583968,8583967,TXFH7,128,10308,1,11860,5940,6165
8583993,8583992,TXFH7,128,10309,2,11862,5941,6166
8584056,8584046,TXFH7,128,10308,1,11863,5942,6167
8584056,8584055,TXFH7,128,10309,1,11864,5943,6168
8584068,8584067,TXFH7,128,10309,1,11865,5944,6169
8584143,8584131,TXFH7,128,10309,1,11866,5945,6170
8584193,8584192,TXFH7,128,10308,1,11867,5946,6171
8584206,8584197,TXFH7,128,10308,10,11877,5953,6172
8584231,8584219,TXFH7,128,10309,1,11878,5954,6173
8584281,8584276,TXFH7,128,10309,1,11879,5955,6174
8584306,8584296,TXFH7,128,10309,1,11880,5956,6175
8584306,8584299,TXFH7,128,10309,1,11881,5957,6176
8584318,8584307,TXFH7,128,10309,1,11882,5958,6177
8584331,8584319,TXFH7,128,10308,15,11897,5965,6178
8584331,8584328,TXFH7,128,10308,1,11898,5966,6179
8584356,8584350,TXFH7,128,10307,1,11899,5967,6180
8584368,8584358,TXFH7,128,10308,1,11900,5968,6181
8584431,8584429,TXFH7,128,10307,1,11901,5969,6182
8584456,8584450,TXFH7,128,10307,2,11903,5971,6183
8584531,8584529,TXFH7,128,10307,1,11904,5972,6184
8584543,8584531,TXFH7,128,10308,1,11905,5973,6185
8584618,8584609,TXFH7,128,10308,2,11907,5974,6186
8584643,8584634,TXFH7,128,10308,4,11911,5975,6189
8584768,8584759,TXFH7,128,10307,2,11913,5977,6190
8584818,8584815,TXFH7,128,10308,1,11914,5978,6191
8584881,8584875,TXFH7,128,10308,1,11915,5979,6192
8584968,8584957,TXFH7,128,10308,1,11916,5980,6193
8585006,8585000,TXFH7,128,10308,1,11917,5981,6194
8585018,8585010,TXFH7,128,10307,1,11918,5982,6195
8585031,8585026,TXFH7,128,10308,1,11919,5983,6196
8585043,8585041,TXFH7,128,10308,2,11921,5984,6197
8585118,8585114,TXFH7,128,10308,2,11923,5985,6199
8585118,8585114,TXFH7,128,10308,1,11924,5986,6200
8585118,8585114,TXFH7,128,10308,3,11927,5987,6202
8585118,8585115,TXFH7,128,10308,1,11928,5988,6203
8585131,8585125,TXFH7,128,10308,1,11929,5989,6204
8585181,8585179,TXFH7,128,10308,1,11930,5990,6205
8585206,8585205,TXFH7,128,10308,1,11931,5991,6206
8585231,8585221,TXFH7,128,10308,1,11932,5992,6207
8585256,8585246,TXFH7,128,10308,9,11941,5993,6210
8585331,8585318,TXFH7,128,10308,1,11942,5994,6211
8585331,8585318,TXFH7,128,10308,1,11943,5995,6212
8585331,8585324,TXFH7,128,10307,2,11945,5997,6213
8585406,8585393,TXFH7,128,10308,1,11946,5998,6214
8585531,8585529,TXFH7,128,10308,1,11947,5999,6215
8585531,8585530,TXFH7,128,10308,4,11951,6000,6216
8585531,8585530,TXFH7,128,10308,5,11956,6001,6217
8585543,8585535,TXFH7,128,10308,1,11957,6002,6218
8585543,8585535,TXFH7,128,10308,1,11958,6003,6219
8585568,8585564,TXFH7,128,10307,1,11959,6004,6220
8585631,8585624,TXFH7,128,10307,2,11961,6006,6221
8585643,8585634,TXFH7,128,10308,2,11963,6007,6222
8585643,8585634,TXFH7,128,10308,5,11968,6008,6224
8585643,8585634,TXFH7,128,10308,3,11971,6009,6226
8585643,8585635,TXFH7,128,10308,1,11972,6010,6227
8585681,8585675,TXFH7,128,10308,1,11973,6011,6228
8585693,8585681,TXFH7,128,10307,1,11974,6012,6229
8585768,8585765,TXFH7,128,10308,1,11975,6013,6230
8585768,8585765,TXFH7,128,10308,5,11980,6014,6233
8585768,8585765,TXFH7,128,10308,3,11983,6015,6234
8585781,8585768,TXFH7,128,10308,1,11984,6016,6235
8585793,8585790,TXFH7,128,10308,1,11985,6017,6236
8585881,8585869,TXFH7,128,10308,1,11986,6018,6237
8585906,8585895,TXFH7,128,10309,3,11989,6019,6239
8585918,8585916,TXFH7,128,10308,1,11990,6020,6240
8585956,8585952,TXFH7,128,10308,6,11996,6023,6241
8585968,8585960,TXFH7,128,10309,1,11997,6024,6242
8590081,8590077,TXFH7,128,10309,2,11999,6025,6244
8590106,8590105,TXFH7,128,10309,5,12004,6026,6248
8590131,8590130,TXFH7,128,10309,1,12005,6027,6249
8590143,8590134,TXFH7,128,10309,4,12009,6028,6250
8590143,8590139,TXFH7,128,10308,1,12010,6029,6251
8590168,8590156,TXFH7,128,10309,4,12014,6030,6253
8590168,8590166,TXFH7,128,10308,2,12016,6032,6254
8590193,8590185,TXFH7,128,10309,9,12025,6033,6259
8590206,8590193,TXFH7,128,10309,4,12029,6034,6260
8590206,8590193,TXFH7,128,10309,3,12032,6035,6262
8590206,8590197,TXFH7,128,10309,3,12035,6036,6263
8590218,8590206,TXFH7,128,10309,32,12067,6037,6282
8590218,8590206,TXFH7,128,10309,2,12069,6038,6284
8590231,8590218,TXFH7,128,10309,8,12077,6039,6286
8590231,8590218,TXFH7,128,10309,1,12078,6040,6287
8590231,8590218,TXFH7,128,10309,1,12079,6041,6288
8590231,8590218,TXFH7,128,10309,1,12080,6042,6289
8590231,8590218,TXFH7,128,10309,2,12082,6043,6291
8590231,8590218,TXFH7,128,10309,3,12085,6044,6293
8590231,8590218,TXFH7,128,10309,1,12086,6045,6294
8590231,8590218,TXFH7,128,10309,3,12089,6046,6296
8590268,8590262,TXFH7,128,10309,1,12090,6047,6297
8590293,8590281,TXFH7,128,10310,1,12091,6048,6298
8590293,8590282,TXFH7,128,10309,3,12094,6050,6299
8590306,8590295,TXFH7,128,10310,1,12095,6051,6300
8590306,8590298,TXFH7,128,10310,2,12097,6052,6302
8590306,8590303,TXFH7,128,10309,1,12098,6053,6303
8590306,8590305,TXFH7,128,10310,2,12100,6054,6305
8590318,8590318,TXFH7,128,10310,4,12104,6055,6308
8590331,8590320,TXFH7,128,10310,5,12109,6056,6311
8590331,8590325,TXFH7,128,10310,1,12110,6057,6312
8590343,8590338,TXFH7,128,10310,5,12115,6058,6315
8590343,8590341,TXFH7,128,10310,1,12116,6059,6316
8590343,8590342,TXFH7,128,10309,1,12117,6060,6317
8590356,8590351,TXFH7,128,10310,1,12118,6061,6318
8590368,8590358,TXFH7,128,10310,2,12120,6062,6319
8590368,8590363,TXFH7,128,10310,7,12127,6063,6323
8590368,8590365,TXFH7,128,10309,1,12128,6064,6324
8590381,8590371,TXFH7,128,10310,2,12130,6065,6326
8590406,8590394,TXFH7,128,10310,2,12132,6066,6328
8590406,8590397,TXFH7,128,10310,1,12133,6067,6329
8590418,8590414,TXFH7,128,10310,2,12135,6068,6331
8590431,8590419,TXFH7,128,10310,3,12138,6069,6334
8590443,8590437,TXFH7,128,10310,2,12140,6070,6336
8590443,8590438,TXFH7,128,10310,1,12141,6071,6337
8590443,8590439,TXFH7,128,10310,10,12151,6072,6346
8590468,8590456,TXFH7,128,10310,2,12153,6073,6348
8590481,8590476,TXFH7,128,10310,2,12155,6074,6350
8590493,8590489,TXFH7,128,10310,5,12160,6075,6355
8590506,8590495,TXFH7,128,10310,2,12162,6076,6357
8590506,8590499,TXFH7,128,10310,1,12163,6077,6358
8590506,8590505,TXFH7,128,10309,1,12164,6078,6359
8590531,8590518,TXFH7,128,10309,3,12167,6079,6360
8590556,8590553,TXFH7,128,10310,1,12168,6080,6361
8590556,8590554,TXFH7,128,10310,3,12171,6081,6363
8590556,8590555,TXFH7,128,10310,5,12176,6082,6365
8590581,8590569,TXFH7,128,10310,1,12177,6083,6366
8590581,8590576,TXFH7,128,10310,1,12178,6084,6367
8590606,8590594,TXFH7,128,10310,3,12181,6085,6368
8590631,8590629,TXFH7,128,10309,1,12182,6086,6369
8590643,8590637,TXFH7,128,10310,6,12188,6087,6370
8590656,8590649,TXFH7,128,10310,6,12194,6088,6373
8590656,8590649,TXFH7,128,10310,1,12195,6089,6374
8590656,8590649,TXFH7,128,10310,6,12201,6090,6375
8590656,8590649,TXFH7,128,10310,1,12202,6091,6376
8590656,8590649,TXFH7,128,10310,1,12203,6092,6377
8590656,8590649,TXFH7,128,10310,5,12208,6093,6381
8590656,8590654,TXFH7,128,10310,2,12210,6094,6382
8590668,8590656,TXFH7,128,10310,2,12212,6095,6383
8590668,8590656,TXFH7,128,10310,38,12250,6096,6403
8590668,8590656,TXFH7,128,10310,2,12252,6097,6405
8590668,8590659,TXFH7,128,10311,2,12254,6098,6407
8590668,8590661,TXFH7,128,10311,2,12256,6099,6409
8590668,8590664,TXFH7,128,10311,1,12257,6100,6410
8590668,8590667,TXFH7,128,10311,1,12258,6101,6411
8590681,8590668,TXFH7,128,10311,1,12259,6102,6412
8590681,8590669,TXFH7,128,10311,2,12261,6103,6413
8590681,8590669,TXFH7,128,10311,2,12263,6104,6414
8590681,8590669,TXFH7,128,10311,1,12264,6105,6415
8590681,8590671,TXFH7,128,10311,4,12268,6106,6416
8590681,8590674,TXFH7,128,10311,1,12269,6107,6417
8590681,8590674,TXFH7,128,10311,1,12270,6108,6418
8590681,8590675,TXFH7,128,10311,1,12271,6109,6419
8590693,8590681,TXFH7,128,10311,1,12272,6110,6420
8590693,8590689,TXFH7,128,10310,3,12275,6113,6423
8590718,8590708,TXFH7,128,10311,1,12276,6114,6424
8590718,8590709,TXFH7,128,10311,2,12278,6115,6425
8590718,8590716,TXFH7,128,10311,1,12279,6116,6426
8590731,8590721,TXFH7,128,10310,1,12280,6117,6427
8590743,8590737,TXFH7,128,10311,2,12282,6118,6429
8590743,8590740,TXFH7,128,10311,2,12284,6119,6430
8590756,8590747,TXFH7,128,10311,3,12287,6120,6431
8590756,8590749,TXFH7,128,10310,2,12289,6121,6432
8590756,8590750,TXFH7,128,10311,2,12291,6122,6433
8590781,8590770,TXFH7,128,10311,10,12301,6123,6441
8590781,8590771,TXFH7,128,10311,5,12306,6124,6445
8590868,8590864,TXFH7,128,10311,1,12307,6125,6446
8590868,8590866,TXFH7,128,10310,1,12308,6126,6447
8590893,8590888,TXFH7,128,10310,1,12309,6127,6448
8590906,8590900,TXFH7,128,10311,1,12310,6128,6449
8590931,8590928,TXFH7,128,10311,1,12311,6129,6450
8590956,8590955,TXFH7,128,10311,1,12312,6130,6451
8590968,8590966,TXFH7,128,10310,1,12313,6131,6452
8591018,8591014,TXFH7,128,10311,1,12314,6132,6453
8591043,8591042,TXFH7,128,10311,2,12316,6133,6455
8591081,8591071,TXFH7,128,10311,1,12317,6134,6456
8591081,8591079,TXFH7,128,10311,1,12318,6135,6457
8591093,8591085,TXFH7,128,10311,2,12320,6136,6459
8591106,8591104,TXFH7,128,10310,1,12321,6137,6460
8591118,8591112,TXFH7,128,10311,1,12322,6138,6461
8591118,8591116,TXFH7,128,10311,1,12323,6139,6462
8591131,8591126,TXFH7,128,10311,4,12327,6140,6464
8591143,8591142,TXFH7,128,10311,1,12328,6141,6465
8591156,8591151,TXFH7,128,10311,2,12330,6142,6466
8591156,8591155,TXFH7,128,10311,2,12332,6143,6468
8591168,8591159,TXFH7,128,10311,2,12334,6144,6469
8591168,8591160,TXFH7,128,10311,1,12335,6145,6470
8591168,8591162,TXFH7,128,10311,1,12336,6146,6471
8591193,8591183,TXFH7,128,10310,1,12337,6147,6472
8591193,8591185,TXFH7,128,10311,16,12353,6148,6474
8591193,8591186,TXFH7,128,10311,2,12355,6149,6476
8591193,8591187,TXFH7,128,10311,8,12363,6150,6480
8591193,8591187,TXFH7,128,10311,1,12364,6151,6481
8591206,8591197,TXFH7,128,10311,1,12365,6152,6482
8591206,8591202,TXFH7,128,10311,3,12368,6153,6485
8591218,8591206,TXFH7,128,10311,2,12370,6154,6487
8591218,8591212,TXFH7,128,10310,1,12371,6155,6488
8591243,8591238,TXFH7,128,10310,3,12374,6157,6489
8591243,8591238,TXFH7,128,10311,1,12375,6158,6490
8591256,8591244,TXFH7,128,10311,1,12376,6159,6491
8591256,8591250,TXFH7,128,10311,1,12377,6160,6492
8591256,8591252,TXFH7,128,10311,1,12378,6161,6493
8591268,8591256,TXFH7,128,10310,1,12379,6162,6494
8591268,8591258,TXFH7,128,10311,1,12380,6163,6495
8591268,8591265,TXFH7,128,10311,1,12381,6164,6496
8591281,8591268,TXFH7,128,10311,1,12382,6165,6497
8591293,8591281,TXFH7,128,10310,1,12383,6166,6498
8591293,8591285,TXFH7,128,10311,1,12384,6167,6499
8591293,8591285,TXFH7,128,10310,1,12385,6168,6500
8591293,8591288,TXFH7,128,10310,3,12388,6171,6501
8591306,8591293,TXFH7,128,10311,1,12389,6172,6502
8591306,8591296,TXFH7,128,10310,1,12390,6173,6503
8591306,8591305,TXFH7,128,10311,3,12393,6174,6504
8591318,8591313,TXFH7,128,10311,1,12394,6175,6505
8591318,8591317,TXFH7,128,10311,1,12395,6176,6506
8591368,8591357,TXFH7,128,10311,1,12396,6177,6507
8591368,8591360,TXFH7,128,10310,1,12397,6178,6508
8591381,8591369,TXFH7,128,10310,1,12398,6179,6509
8591381,8591371,TXFH7,128,10311,2,12400,6180,6510
8591393,8591383,TXFH7,128,10310,1,12401,6181,6511
8591431,8591427,TXFH7,128,10310,1,12402,6182,6512
8591443,8591431,TXFH7,128,10310,1,12403,6183,6513
8591506,8591499,TXFH7,128,10311,1,12404,6184,6514
8591518,8591508,TXFH7,128,10311,1,12405,6185,6515
8591518,8591515,TXFH7,128,10311,1,12406,6186,6516
8591543,8591538,TXFH7,128,10311,1,12407,6187,6517
8591556,8591543,TXFH7,128,10311,8,12415,6188,6521
8591556,8591544,TXFH7,128,10311,1,12416,6189,6522
8591556,8591551,TXFH7,128,10311,1,12417,6190,6523
8591556,8591554,TXFH7,128,10311,1,12418,6191,6524
8591556,8591555,TXFH7,128,10311,1,12419,6192,6525
8591568,8591557,TXFH7,128,10311,1,12420,6193,6526
