INFO_TIME,PROD,BUY_ORDER,BUY_QTY,SELL_ORDER,SELL_QTY
10200131,TXFH7,36601,97246,35178,98309
10200631,TXFH7,36604,97254,35184,98327
10201131,TXFH7,36610,97241,35239,98490
10201631,TXFH7,36644,97337,35245,98837
10202131,TXFH7,36654,97336,35280,98781
10202631,TXFH7,36660,97351,35293,98811
10203131,TXFH7,36671,97376,35307,98802
10203631,TXFH7,36687,97391,35323,98824
10204131,TXFH7,36685,97384,35344,98851
10204631,TXFH7,36686,97379,35352,98869
10205131,TXFH7,36695,97392,35362,98884
10205631,TXFH7,36706,97407,35384,98928
10210131,TXFH7,36714,97429,35386,98938
10210631,TXFH7,36737,97466,35407,99063
10211131,TXFH7,36781,97590,35413,99054
10211631,TXFH7,36788,97592,35450,99122
10212131,TXFH7,36794,97599,35463,99151
10212631,TXFH7,36807,97639,35487,99242
10213131,TXFH7,36854,97976,35480,99172
10213631,TXFH7,36866,97802,35484,99198
10214131,TXFH7,36876,97824,35496,99233
10214631,TXFH7,36897,97861,35497,99232
10215131,TXFH7,36942,97983,35492,99238
10215631,TXFH7,36935,97971,35505,99259
10220131,TXFH7,36942,97983,35517,99281
10220631,TXFH7,36975,98055,35510,99275
10221131,TXFH7,37008,98305,35534,99327
10221631,TXFH7,37003,98123,35547,99347
10222131,TXFH7,37015,98295,35543,99333
10222631,TXFH7,37013,98272,35559,99366
10223131,TXFH7,37053,98444,35553,99353
10223631,TXFH7,37094,98758,35551,99339
10224131,TXFH7,37106,98459,35565,99373
10224631,TXFH7,37111,98455,35574,99400
10225131,TXFH7,37139,98536,35580,99412
10225631,TXFH7,37156,98622,35583,99425
10230131,TXFH7,37166,98640,35608,99459
10230631,TXFH7,37200,98733,35610,99457
10231131,TXFH7,37207,98726,35619,99466
10231631,TXFH7,37222,98755,35628,99476
10232131,TXFH7,37221,98754,35650,99519
10232631,TXFH7,37238,98839,35645,99511
10233131,TXFH7,37248,98970,35656,99530
10233631,TXFH7,37254,98947,35661,99527
10234131,TXFH7,37263,98998,35666,99543
10234631,TXFH7,37271,99015,35673,99557
10235131,TXFH7,37286,99038,35680,99569
10235631,TXFH7,37293,99055,35686,99636
10240131,TXFH7,37321,99151,35695,99639
10240631,TXFH7,37353,99256,35725,99719
10241131,TXFH7,37398,99366,35729,99735
10241631,TXFH7,37404,99423,35808,99907
10242131,TXFH7,37400,99412,35852,100076
10242631,TXFH7,37406,99418,35855,100080
10243131,TXFH7,37415,99431,35863,100093
10243631,TXFH7,37418,99431,35870,100102
10244131,TXFH7,37423,99443,35879,100125
10244631,TXFH7,37433,99472,35885,100147
10245131,TXFH7,37432,99474,35890,100093
10245631,TXFH7,37468,99604,35881,100066
10250131,TXFH7,37481,99620,35901,100096
10250631,TXFH7,37516,99685,35891,100028
10251131,TXFH7,37522,99689,35926,100087
10251631,TXFH7,37515,99678,35950,100201
10252131,TXFH7,37522,99681,35965,100278
10252631,TXFH7,37527,99688,35979,100294
10253131,TXFH7,37524,99698,36004,100347
10253631,TXFH7,37526,99730,36018,100393
10254131,TXFH7,37530,99766,36032,100404
10254631,TXFH7,37540,99778,36039,100417
10255131,TXFH7,37585,99976,36037,100352
10255631,TXFH7,37568,99924,36081,100459
10260131,TXFH7,37585,99957,36088,100469
10260631,TXFH7,37580,99975,36142,100599
10261131,TXFH7,37574,99941,36183,100691
10261631,TXFH7,37589,99985,36185,100685
10262131,TXFH7,37599,99993,36204,100707
10262631,TXFH7,37626,100001,36192,100707
10263131,TXFH7,37642,100061,36214,100767
10263631,TXFH7,37645,100251,36232,100801
10264131,TXFH7,37649,100342,36248,100826
10264631,TXFH7,37659,100315,36260,100850
10265131,TXFH7,37657,100308,36273,100877
10265631,TXFH7,37657,100313,36278,100882
10270131,TXFH7,37666,100321,36290,100894
10270631,TXFH7,37664,100327,36293,100900
10271131,TXFH7,37666,100326,36303,100974
10271631,TXFH7,37660,100318,36324,101135
10272131,TXFH7,37666,100325,36318,101120
10272631,TXFH7,37679,100368,36321,101081
10273131,TXFH7,37735,100522,36312,101074
10273631,TXFH7,37735,100500,36347,101161
10274131,TXFH7,37747,100508,36360,101185
10274631,TXFH7,37751,100503,36363,101188
10275131,TXFH7,37742,100486,36365,101245
10275631,TXFH7,37759,100515,36362,101189
10280131,TXFH7,37764,100513,36369,101198
10280631,TXFH7,37762,100509,36378,101204
10281131,TXFH7,37773,100528,36384,101263
10281631,TXFH7,37833,100648,36358,101207
10282131,TXFH7,37864,100708,36350,101190
10282631,TXFH7,37855,100677,36367,101220
10283131,TXFH7,37873,100714,36359,101204
10283631,TXFH7,37880,100732,36362,101207
10284131,TXFH7,37893,100766,36376,101266
10284631,TXFH7,37908,100786,36384,101285
10285131,TXFH7,37921,100844,36383,101283
10285631,TXFH7,37940,100863,36387,101286
10290131,TXFH7,37960,100911,36377,101279
10290631,TXFH7,37975,100928,36383,101288
10291131,TXFH7,37976,100940,36388,101298
10291631,TXFH7,37974,100934,36396,101314
10292131,TXFH7,37996,101284,36402,101318
10292631,TXFH7,37990,101008,36402,101324
10293131,TXFH7,37992,101000,36424,101354
10293631,TXFH7,37986,100981,36454,101436
10294131,TXFH7,37989,100993,36466,101473
10294631,TXFH7,37976,101051,36500,101546
10295131,TXFH7,37996,101088,36496,101541
10295631,TXFH7,38000,101114,36503,101549
10300131,TXFH7,38014,101134,36508,101568
10300631,TXFH7,38017,101138,36519,101590
10301131,TXFH7,38009,101128,36538,101614
10301631,TXFH7,37993,101096,36571,101680
10302131,TXFH7,37985,101087,36591,101762
10302631,TXFH7,37994,101105,36601,101774
10303131,TXFH7,38001,101110,36608,101791
10303631,TXFH7,38016,101188,36612,101796
10304131,TXFH7,38026,101209,36615,101765
10304631,TXFH7,38028,101231,36622,101783
10305131,TXFH7,38045,101270,36615,101763
10305631,TXFH7,38047,101277,36624,101776
10310131,TXFH7,38049,101275,36628,101782
10310631,TXFH7,38066,101300,36630,101785
10311131,TXFH7,38048,101262,36667,101868
10311631,TXFH7,38050,101270,36664,101848
10312131,TXFH7,38073,101337,36657,101842
10312631,TXFH7,38080,101362,36663,101814
10313131,TXFH7,38068,101357,36695,101879
10313631,TXFH7,38060,101343,36719,101954
10314131,TXFH7,38086,101447,36772,102081
10314631,TXFH7,38127,101578,36790,102109
10315131,TXFH7,38136,101613,36815,102170
10315631,TXFH7,38172,101727,36809,102152
10320131,TXFH7,38170,101675,36842,102210
10320631,TXFH7,38178,101699,36856,102235
10321131,TXFH7,38199,101742,36861,102238
10321631,TXFH7,38216,101763,36866,102253
10322131,TXFH7,38247,101919,36857,102239
10322631,TXFH7,38266,101959,36862,102235
10323131,TXFH7,38277,101972,36859,102280
10323631,TXFH7,38322,102101,36848,102253
10324131,TXFH7,38329,102095,36873,102334
10324631,TXFH7,38329,102051,36884,102363
10325131,TXFH7,38360,102114,36883,102350
10325631,TXFH7,38359,102126,36890,102362
10330131,TXFH7,38365,102138,36902,102375
10330631,TXFH7,38363,102160,36911,102401
10331131,TXFH7,38372,102178,36918,102409
10331631,TXFH7,38383,102197,36917,102405
10332131,TXFH7,38381,102190,36924,102411
10332631,TXFH7,38394,102215,36927,102414
10333131,TXFH7,38405,102246,36920,102407
10333631,TXFH7,38404,102246,36936,102432
10334131,TXFH7,38407,102261,36937,102441
10334631,TXFH7,38408,102255,36946,102454
10335131,TXFH7,38412,102262,36960,102479
10335631,TXFH7,38385,102204,37021,102610
10340131,TXFH7,38409,102248,37020,102597
10340631,TXFH7,38408,102244,37031,102619
10341131,TXFH7,38425,102274,37034,102620
10341631,TXFH7,38430,102280,37037,102631
10342131,TXFH7,38441,102288,37049,102651
10342631,TXFH7,38448,102298,37062,102683
10343131,TXFH7,38444,102296,37070,102704
10343631,TXFH7,38456,102322,37070,102748
10344131,TXFH7,38451,102306,37082,102783
10344631,TXFH7,38472,102372,37070,102764
10345131,TXFH7,38472,102364,37085,102781
10345631,TXFH7,38491,102394,37083,102782
10350131,TXFH7,38502,102419,37090,102814
10350631,TXFH7,38551,102543,37093,102833
10351131,TXFH7,38554,102550,37094,102824
10351631,TXFH7,38591,102686,37090,102820
10352131,TXFH7,38623,102736,37087,102823
10352631,TXFH7,38603,102713,37097,102827
10353131,TXFH7,38590,102681,37140,102913
10353631,TXFH7,38592,102678,37151,102927
10354131,TXFH7,38599,102714,37161,102956
10354631,TXFH7,38594,102709,37186,102994
10355131,TXFH7,38608,102772,37202,103020
10355631,TXFH7,38633,102828,37194,102999
10360131,TXFH7,38645,102848,37200,103009
10360631,TXFH7,38651,102867,37211,103026
10361131,TXFH7,38667,102903,37219,103046
10361631,TXFH7,38682,102940,37232,103058
10362131,TXFH7,38692,102994,37233,103059
10362631,TXFH7,38703,103010,37236,103064
10363131,TXFH7,38716,103075,37243,103070
10363631,TXFH7,38720,103085,37251,103094
10364131,TXFH7,38736,103115,37255,103105
10364631,TXFH7,38752,103151,37264,103126
10365131,TXFH7,38769,103204,37274,103194
10365631,TXFH7,38790,103248,37275,103196
10370131,TXFH7,38838,103385,37291,103241
10370631,TXFH7,38844,103397,37299,103257
10371131,TXFH7,38852,103427,37306,103290
10371631,TXFH7,38866,103487,37320,103345
10372131,TXFH7,38979,103739,37383,103500
10372631,TXFH7,39002,103819,37406,103556
10373131,TXFH7,39022,103847,37413,103576
10373631,TXFH7,39017,103845,37455,103667
10374131,TXFH7,39023,103928,37487,103763
10374631,TXFH7,39054,104037,37474,103729
10375131,TXFH7,39068,104068,37486,103748
10375631,TXFH7,39081,104106,37508,103786
10380131,TXFH7,39118,104193,37514,103792
10380631,TXFH7,39137,104226,37528,103813
10381131,TXFH7,39164,104337,37529,103812
10381631,TXFH7,39179,104395,37541,103827
10382131,TXFH7,39184,104395,37560,103852
10382631,TXFH7,39214,104434,37572,103872
10383131,TXFH7,39232,104478,37593,103908
10383631,TXFH7,39242,104500,37614,103935
10384131,TXFH7,39262,104529,37624,103956
10384631,TXFH7,39293,104666,37632,103975
10385131,TXFH7,39338,104759,37660,104047
10385631,TXFH7,39346,104803,37680,104085
10390131,TXFH7,39380,104864,37697,104115
10390631,TXFH7,39438,104976,37717,104142
10391131,TXFH7,39488,105070,37728,104169
10391631,TXFH7,39501,105096,37743,104191
10392131,TXFH7,39528,105164,37782,104325
10392631,TXFH7,39531,105181,37845,104476
10393131,TXFH7,39571,105240,37853,104490
10393631,TXFH7,39561,105308,37902,104666
10394131,TXFH7,39575,105283,37931,104774
10394631,TXFH7,39597,105382,37965,104962
10395131,TXFH7,39649,105555,37987,105022
10395631,TXFH7,39679,105608,38004,105047
10400131,TXFH7,39765,105895,38001,105052
10400631,TXFH7,39766,105643,38018,105117
10401131,TXFH7,39807,105711,38027,105120
10401631,TXFH7,39840,105800,38025,105120
10402131,TXFH7,39855,105838,38034,105129
10402631,TXFH7,39885,106280,38054,105162
10403131,TXFH7,39860,105552,38085,105215
10403631,TXFH7,39888,105981,38102,105259
10404131,TXFH7,39923,106105,38109,105334
10404631,TXFH7,39955,106186,38121,105363
10405131,TXFH7,39931,106166,38137,105466
10405631,TXFH7,39940,106198,38149,105492
10410131,TXFH7,39954,106215,38171,105564
10410631,TXFH7,39960,106250,38187,105893
10411131,TXFH7,39996,106328,38172,105568
10411631,TXFH7,39986,106310,38192,105616
10412131,TXFH7,39996,106334,38206,105680
10412631,TXFH7,39999,106337,38236,105828
10413131,TXFH7,40002,106334,38265,105976
10413631,TXFH7,39968,106292,38315,106141
10414131,TXFH7,39983,106313,38339,106208
10414631,TXFH7,39986,106313,38379,106385
10415131,TXFH7,40043,106425,38354,105979
10415631,TXFH7,40091,106559,38353,105965
10420131,TXFH7,40112,106605,38367,106035
10420631,TXFH7,40152,106659,38375,106044
10421131,TXFH7,40182,106731,38378,106057
10421631,TXFH7,40188,106735,38389,106065
10422131,TXFH7,40204,106741,38404,106089
10422631,TXFH7,40203,106739,38419,106111
10423131,TXFH7,40222,106819,38422,106118
10423631,TXFH7,40248,106892,38481,106247
10424131,TXFH7,40267,106942,38484,106241
10424631,TXFH7,40268,106938,38507,106287
10425131,TXFH7,40290,107007,38509,106296
10425631,TXFH7,40294,107031,38514,106296
10430131,TXFH7,40312,107066,38516,106298
10430631,TXFH7,40329,107127,38526,106309
10431131,TXFH7,40347,107193,38546,106367
10431631,TXFH7,40367,107206,38574,106425
10432131,TXFH7,40384,107237,38584,106445
10432631,TXFH7,40383,107263,38619,106565
10433131,TXFH7,40391,107302,38625,106572
10433631,TXFH7,40394,107295,38625,106565
10434131,TXFH7,40403,107312,38639,106597
10434631,TXFH7,40409,107334,38651,106615
10435131,TXFH7,40400,107313,38698,106762
10435631,TXFH7,40388,107276,38772,106969
10440131,TXFH7,40414,107341,38779,106982
10440631,TXFH7,40443,107396,38781,106984
10441131,TXFH7,40455,107489,38783,106982
10441631,TXFH7,40456,107421,38795,107009
10442131,TXFH7,40456,107418,38811,107052
10442631,TXFH7,40455,107426,38822,106961
10443131,TXFH7,40458,107433,38826,106964
10443631,TXFH7,40470,107456,38829,106976
10444131,TXFH7,40477,107469,38839,106999
10444631,TXFH7,40488,107487,38840,107045
10445131,TXFH7,40513,107628,38846,107067
10445631,TXFH7,40509,107546,38853,107082
10450131,TXFH7,40511,107554,38864,107108
10450631,TXFH7,40554,107664,38857,107096
10451131,TXFH7,40570,107692,38862,107103
10451631,TXFH7,40565,107673,38887,107147
10452131,TXFH7,40580,107708,38881,107131
10452631,TXFH7,40595,107729,38881,107114
10453131,TXFH7,40599,107733,38882,107115
10453631,TXFH7,40589,107752,38898,107135
10454131,TXFH7,40588,107747,38904,107146
10454631,TXFH7,40612,107904,38903,107141
10455131,TXFH7,40603,107885,38916,107171
10455631,TXFH7,40621,108010,38929,107205
10460131,TXFH7,40630,108033,38935,107215
10460631,TXFH7,40655,108098,38944,107233
10461131,TXFH7,40676,108120,38952,107244
10461631,TXFH7,40671,108122,38986,107301
10462131,TXFH7,40676,108127,38990,107300
10462631,TXFH7,40678,108132,38996,107308
10463131,TXFH7,40686,108146,38996,107308
10463631,TXFH7,40685,108144,39000,107311
10464131,TXFH7,40689,108183,39001,107312
10464631,TXFH7,40689,108187,39011,107329
10465131,TXFH7,40721,108308,38999,107300
10465631,TXFH7,40736,108329,38999,107288
10470131,TXFH7,40750,108349,39000,107290
10470631,TXFH7,40755,108363,39004,107294
10471131,TXFH7,40745,108365,39016,107358
10471631,TXFH7,40751,108377,39022,107376
10472131,TXFH7,40759,108410,39022,107373
10472631,TXFH7,40751,108394,39049,107469
10473131,TXFH7,40757,108399,39047,107470
10473631,TXFH7,40759,108397,39052,107496
10474131,TXFH7,40765,108406,39062,107517
10474631,TXFH7,40758,108390,39099,107633
10475131,TXFH7,40768,108414,39110,107648
10475631,TXFH7,40774,108417,39102,107641
10480131,TXFH7,40779,108413,39117,107685
10480631,TXFH7,40781,108439,39190,107871
10481131,TXFH7,40787,108444,39204,107892
10481631,TXFH7,40793,108472,39245,108011
10482131,TXFH7,40807,108497,39273,108038
10482631,TXFH7,40834,108532,39277,108047
10483131,TXFH7,40847,108548,39308,108081
10483631,TXFH7,40855,108571,39308,108069
10484131,TXFH7,40895,108640,39310,108067
10484631,TXFH7,40903,108664,39312,108063
10485131,TXFH7,40907,108664,39323,108095
10485631,TXFH7,40931,108710,39320,108099
10490131,TXFH7,40931,108716,39327,108103
10490631,TXFH7,40964,108803,39315,108087
10491131,TXFH7,40975,108823,39317,108088
10491631,TXFH7,40976,108795,39274,108050
10492131,TXFH7,40967,108774,39287,108076
10492631,TXFH7,40951,108701,39319,108159
10493131,TXFH7,40951,108701,39323,108163
10493631,TXFH7,40957,108712,39332,108177
10494131,TXFH7,40965,108729,39344,108192
10494631,TXFH7,40969,108736,39346,108194
10495131,TXFH7,40990,108790,39336,108174
10495631,TXFH7,40989,108786,39356,108514
10500131,TXFH7,40993,108796,39362,108243
10500631,TXFH7,41006,108818,39368,108255
10501131,TXFH7,41017,108834,39387,108295
10501631,TXFH7,41020,108840,39410,108339
10502131,TXFH7,41025,108845,39414,108342
10502631,TXFH7,41040,108879,39422,108347
10503131,TXFH7,41042,108877,39421,108346
10503631,TXFH7,41052,108900,39423,108352
10504131,TXFH7,41054,108898,39422,108350
10504631,TXFH7,41059,108901,39434,108494
10505131,TXFH7,41066,108911,39442,108507
10505631,TXFH7,41073,108921,39455,108629
10510131,TXFH7,41076,108925,39475,108680
10510631,TXFH7,41096,108964,39470,108673
10511131,TXFH7,41105,108975,39472,108681
10511631,TXFH7,41111,108989,39479,108788
10512131,TXFH7,41123,109050,39500,108852
10512631,TXFH7,41136,109080,39505,108856
10513131,TXFH7,41127,109031,39563,109165
10513631,TXFH7,41175,109119,39561,109057
10514131,TXFH7,41203,109175,39584,109106
10514631,TXFH7,41216,109198,39585,109105
10515131,TXFH7,41216,109188,39595,109160
10515631,TXFH7,41222,109202,39609,109185
10520131,TXFH7,41219,109202,39637,109379
10520631,TXFH7,41224,109206,39692,109682
10521131,TXFH7,41266,109323,39689,109654
10521631,TXFH7,41271,109325,39694,109689
10522131,TXFH7,41282,109365,39714,109720
10522631,TXFH7,41293,109288,39744,109784
10523131,TXFH7,41318,109315,39752,109786
10523631,TXFH7,41360,109375,39753,109789
10524131,TXFH7,41364,109385,39759,109804
10524631,TXFH7,41365,109398,39763,109795
10525131,TXFH7,41371,109416,39785,109987
10525631,TXFH7,41386,109440,39787,109889
10530131,TXFH7,41396,109451,39791,109893
10530631,TXFH7,41399,109474,39807,109914
10531131,TXFH7,41398,109464,39837,110002
10531631,TXFH7,41417,109511,39848,110126
10532131,TXFH7,41444,109583,39857,110132
10532631,TXFH7,41455,109601,39868,110147
10533131,TXFH7,41510,109777,39858,110223
10533631,TXFH7,41523,109858,39866,110230
10534131,TXFH7,41557,109965,39861,110212
10534631,TXFH7,41558,109973,39868,110224
10535131,TXFH7,41603,110101,39876,110101
10535631,TXFH7,41616,110106,39895,110131
10540131,TXFH7,41637,110159,39907,110207
10540631,TXFH7,41644,110170,39931,110232
10541131,TXFH7,41645,110167,39942,110253
10541631,TXFH7,41644,110162,39966,110385
10542131,TXFH7,41660,110188,39966,110385
10542631,TXFH7,41665,110188,39979,110402
10543131,TXFH7,41671,110218,39985,110410
10543631,TXFH7,41675,110222,39988,110415
10544131,TXFH7,41665,110183,39996,110431
10544631,TXFH7,41661,110176,40002,110444
10545131,TXFH7,41655,110162,40033,110565
10545631,TXFH7,41653,110156,40051,110593
10550131,TXFH7,41656,110170,40064,110607
10550631,TXFH7,41656,110172,40103,110725
10551131,TXFH7,41699,110265,40102,110729
10551631,TXFH7,41710,110293,40106,110825
10552131,TXFH7,41710,110286,40117,110847
10552631,TXFH7,41724,110297,40117,110857
10553131,TXFH7,41741,110337,40119,110856
10553631,TXFH7,41791,110441,40110,110779
10554131,TXFH7,41782,110414,40107,110777
10554631,TXFH7,41790,110530,40116,110800
10555131,TXFH7,41780,110517,40132,110839
10555631,TXFH7,41792,110552,40125,110807
10560131,TXFH7,41802,110566,40132,110790
10560631,TXFH7,41803,110592,40131,110789
10561131,TXFH7,41823,110614,40138,110801
10561631,TXFH7,41825,110613,40139,110803
10562131,TXFH7,41829,110647,40140,110804
10562631,TXFH7,41860,110792,40125,110771
10563131,TXFH7,41826,110694,40184,110924
10563631,TXFH7,41830,110625,40190,110929
10564131,TXFH7,41831,110624,40226,111008
10564631,TXFH7,41839,110635,40233,111119
10565131,TXFH7,41856,110659,40241,111139
10565631,TXFH7,41857,110674,40252,111166
10570131,TXFH7,41862,110678,40281,111255
10570631,TXFH7,41875,110697,40285,111257
10571131,TXFH7,41886,110142,40280,111239
10571631,TXFH7,41896,110186,40281,111242
10572131,TXFH7,41910,110194,40285,111252
10572631,TXFH7,41981,111090,40260,111191
10573131,TXFH7,42009,111180,40260,111172
10573631,TXFH7,42012,111150,40270,111182
10574131,TXFH7,42023,111186,40280,111194
10574631,TXFH7,42028,111185,40283,111189
10575131,TXFH7,42035,111309,40287,111198
10575631,TXFH7,42022,111234,40303,111220
10580131,TXFH7,42034,111254,40303,111234
10580631,TXFH7,42042,111259,40304,111235
10581131,TXFH7,42057,111285,40304,111236
10581631,TXFH7,42072,111332,40313,111294
10582131,TXFH7,42093,111406,40310,111292
10582631,TXFH7,42106,111420,40315,111304
10583131,TXFH7,42112,111438,40314,111300
10583631,TXFH7,42111,111454,40332,111347
10584131,TXFH7,42113,111459,40330,111347
10584631,TXFH7,42112,111496,40337,111358
10585131,TXFH7,42120,111540,40342,111391
10585631,TXFH7,42127,111544,40340,111384
10590131,TXFH7,42149,111666,40343,111382
10590631,TXFH7,42110,111740,40402,111545
10591131,TXFH7,42107,111734,40420,111574
10591631,TXFH7,42135,111787,40411,111546
10592131,TXFH7,42149,111835,40408,111624
10592631,TXFH7,42154,111937,40413,111689
10593131,TXFH7,42153,111999,40421,111725
10593631,TXFH7,42163,111996,40421,111723
10594131,TXFH7,42166,111997,40425,111730
10594631,TXFH7,42166,111994,40432,111738
10595131,TXFH7,42164,112008,40434,111732
10595631,TXFH7,42165,112020,40436,111742
11000007,TXFH7,42173,112033,40433,111740
11000131,TXFH7,42174,112026,40438,111748
11000631,TXFH7,42198,112138,40450,111838
11001131,TXFH7,42222,112195,40452,111866
11001631,TXFH7,42212,112187,40472,111896
11002131,TXFH7,42236,112241,40472,111891
11002631,TXFH7,42239,112228,40474,111787
11003131,TXFH7,42253,112257,40474,111734
11003631,TXFH7,42259,112268,40481,111749
11004131,TXFH7,42263,112270,40492,111766
11004631,TXFH7,42237,112203,40529,111864
11005131,TXFH7,42241,112221,40538,111877
11005631,TXFH7,42259,112418,40547,111893
11010131,TXFH7,42293,112597,40538,111971
11010631,TXFH7,42289,112323,40546,111990
11011131,TXFH7,42286,112313,40564,112033
11011631,TXFH7,42293,112317,40563,112031
11012131,TXFH7,42296,112320,40564,112034
11012631,TXFH7,42289,112302,40597,112160
11013131,TXFH7,42295,112319,40606,112169
11013631,TXFH7,42298,112323,40616,112186
11014131,TXFH7,42306,112334,40623,112203
11014631,TXFH7,42303,112320,40648,112249
11015131,TXFH7,42305,112319,40685,112344
11015631,TXFH7,42322,112346,40690,112358
11020131,TXFH7,42328,112343,40722,112024
11020631,TXFH7,42355,112398,40721,112007
11021131,TXFH7,42355,112395,40723,112035
11021631,TXFH7,42358,112396,40734,112056
11022131,TXFH7,42358,112401,40745,112066
11022631,TXFH7,42378,112424,40746,112038
11023131,TXFH7,42387,112427,40750,112050
11023631,TXFH7,42392,112432,40752,112080
11024131,TXFH7,42382,112421,40779,112110
11024631,TXFH7,42386,112426,40783,112133
11025131,TXFH7,42392,112429,40811,112246
11025631,TXFH7,42398,112432,40832,112265
11030131,TXFH7,42415,112491,40848,112358
11030631,TXFH7,42469,112672,40859,112308
11031131,TXFH7,42500,112751,40850,112317
11031631,TXFH7,42509,112757,40856,112332
11032131,TXFH7,42506,112751,40872,112371
11032631,TXFH7,42512,112757,40887,112381
11033131,TXFH7,42515,112752,40903,112416
11033631,TXFH7,42516,112754,40916,112434
11034131,TXFH7,42505,112725,40936,112485
11034631,TXFH7,42505,112719,40978,112670
11035131,TXFH7,42558,112844,40963,112586
11035631,TXFH7,42541,112806,40994,112644
11040131,TXFH7,42549,112820,41009,112677
11040631,TXFH7,42587,112882,41007,112675
11041131,TXFH7,42620,112985,41000,112653
11041631,TXFH7,42631,113030,41005,112654
11042131,TXFH7,42643,113067,41010,112660
11042631,TXFH7,42660,113085,41025,112681
11043131,TXFH7,42666,113096,41028,112714
11043631,TXFH7,42669,113093,41040,112740
11044131,TXFH7,42674,113086,41059,112785
11045131,TXFH7,42691,113157,41068,112855
11045631,TXFH7,42679,113135,41104,112971
11050131,TXFH7,42687,113142,41111,113002
11050631,TXFH7,42699,113171,41123,113020
11051131,TXFH7,42735,113262,41103,112947
11051631,TXFH7,42725,113249,41090,112949
11052131,TXFH7,42759,113577,41065,112936
11052631,TXFH7,42769,113572,41076,112956
11053131,TXFH7,42783,113584,41088,112979
11053631,TXFH7,42764,113560,41116,113031
11054131,TXFH7,42756,113317,41108,113017
11054631,TXFH7,42760,113323,41110,113069
11055131,TXFH7,42769,113339,41111,113068
11055631,TXFH7,42774,113362,41129,113133
11060131,TXFH7,42775,113361,41133,113139
11060631,TXFH7,42775,113400,41136,113154
11061131,TXFH7,42775,113438,41141,113155
11061631,TXFH7,42804,113477,41132,113141
11062131,TXFH7,42802,113478,41144,113164
11062631,TXFH7,42810,113493,41142,113157
11063131,TXFH7,42823,113518,41142,113204
11063631,TXFH7,42829,113523,41157,113233
11064131,TXFH7,42811,113484,41191,113292
11064631,TXFH7,42822,113503,41190,113289
11065131,TXFH7,42821,113509,41213,113325
11065631,TXFH7,42825,113518,41216,113355
11070131,TXFH7,42845,113541,41212,113345
11070631,TXFH7,42840,113535,41231,113375
11071131,TXFH7,42847,113589,41225,113369
11071631,TXFH7,42845,113586,41245,113397
11072131,TXFH7,42854,113597,41236,113387
11072631,TXFH7,42860,113603,41250,113449
11073131,TXFH7,42864,113607,41257,113457
11073631,TXFH7,42869,113612,41263,113464
11074131,TXFH7,42873,113612,41265,113466
11074631,TXFH7,42877,113625,41269,113471
11075131,TXFH7,42879,113629,41280,113486
11075631,TXFH7,42893,113653,41327,113665
11080131,TXFH7,42930,113704,41371,113782
11080631,TXFH7,42967,113772,41401,113829
11081131,TXFH7,43024,113923,41399,113849
11081631,TXFH7,43025,113930,41407,113832
11082131,TXFH7,43043,113947,41422,113863
11082631,TXFH7,43081,114058,41413,113850
11083131,TXFH7,43104,114103,41412,113819
11083631,TXFH7,43096,114077,41435,113850
11084131,TXFH7,43126,114130,41414,113819
11084631,TXFH7,43150,114160,41414,113822
11085131,TXFH7,43149,114167,41418,113826
11085631,TXFH7,43159,114183,41419,113825
11090131,TXFH7,43173,114204,41420,113831
11090631,TXFH7,43178,114214,41418,113828
11091131,TXFH7,43184,114248,41427,113841
11091631,TXFH7,43183,114253,41436,113867
11092131,TXFH7,43191,114255,41437,113872
11092631,TXFH7,43204,114273,41436,113868
11093131,TXFH7,43210,114284,41435,113859
11093631,TXFH7,43244,114382,41431,113867
11094131,TXFH7,43260,114420,41440,113883
11094631,TXFH7,43264,114421,41442,113885
11095131,TXFH7,43310,114554,41442,113893
11095631,TXFH7,43322,114588,41437,113895
11100131,TXFH7,43329,114611,41456,113925
11100631,TXFH7,43335,114618,41473,113951
11101131,TXFH7,43345,114629,41474,113955
11101631,TXFH7,43348,114625,41501,114115
11102131,TXFH7,43363,114664,41505,114111
11102631,TXFH7,43365,114660,41501,114106
11103131,TXFH7,43384,114702,41496,114060
11103631,TXFH7,43388,114689,41502,114175
11104131,TXFH7,43394,114688,41510,114201
11104631,TXFH7,43402,114708,41516,114207
11105131,TXFH7,43403,114714,41531,114236
11105631,TXFH7,43415,114734,41532,114232
11110131,TXFH7,43419,114746,41551,114266
11110631,TXFH7,43432,114759,41549,114260
11111131,TXFH7,43441,114788,41553,114264
11111631,TXFH7,43445,114795,41554,114266
11112131,TXFH7,43446,114797,41555,114267
11112631,TXFH7,43482,114977,41562,114284
11113131,TXFH7,43491,114915,41572,114307
11113631,TXFH7,43503,114960,41577,114314
11114131,TXFH7,43502,114965,41586,114324
11114631,TXFH7,43517,114983,41591,114337
11115131,TXFH7,43521,115002,41598,114389
11115631,TXFH7,43532,115031,41587,114376
11120131,TXFH7,43545,115045,41590,114379
11120631,TXFH7,43547,115045,41594,114371
11121131,TXFH7,43560,115081,41596,114386
11121631,TXFH7,43556,115077,41597,114387
11122131,TXFH7,43564,115086,41603,114396
11122631,TXFH7,43575,115100,41607,114497
11123131,TXFH7,43582,115116,41613,114509
11123631,TXFH7,43578,115076,41626,114529
11124131,TXFH7,43589,115110,41616,114507
11124631,TXFH7,43590,115112,41613,114499
